SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
SO44518,2017-11-12,292,278,285,5,2,818.70,1637.40,1413.62
SO44518,2017-11-12,307,278,285,5,2,722.59,1445.18,1247.68
SO44518,2017-11-12,304,278,285,5,2,714.70,1429.40,1234.06
SO44549,2017-11-22,351,422,285,5,2,2024.99,4049.98,3796.19
SO44549,2017-11-22,348,422,285,5,2,2024.99,4049.98,3796.19
SO44555,2017-11-25,275,612,285,5,2,356.90,713.80,704.28
SO44555,2017-11-25,315,612,285,5,2,874.79,1749.58,1769.42
SO44555,2017-11-25,262,612,285,5,2,183.94,367.88,362.97
SO44555,2017-11-25,318,612,285,5,2,874.79,1749.58,1769.42
SO44555,2017-11-25,270,612,285,5,2,183.94,367.88,362.97
SO44562,2017-11-27,264,45,285,5,2,183.94,367.88,362.97
SO44562,2017-11-27,317,45,285,5,2,874.79,1749.58,1769.42
SO44562,2017-11-27,314,45,285,5,2,2146.96,4293.92,4342.59
SO44562,2017-11-27,315,45,285,5,2,874.79,1749.58,1769.42
SO44761,2017-12-15,349,567,285,5,2,2024.99,4049.98,3796.19
SO44761,2017-12-15,351,567,285,5,2,2024.99,4049.98,3796.19
SO44761,2017-12-15,348,567,285,5,2,2024.99,4049.98,3796.19
SO44763,2017-12-17,241,675,285,5,2,758.08,1516.16,1495.94
SO44775,2017-12-23,319,525,285,5,2,874.79,1749.58,1769.42
SO44779,2017-12-24,351,368,285,5,2,2024.99,4049.98,3796.19
SO44779,2017-12-24,345,368,285,5,2,2039.99,4079.98,3824.31
SO44786,2017-12-26,299,369,285,5,2,809.76,1619.52,1398.19
SO44798,2017-12-30,223,279,285,5,2,5.19,10.38,11.41
SO44798,2017-12-30,345,279,285,5,2,2039.99,4079.98,3824.31
SO44798,2017-12-30,347,279,285,5,2,2039.99,4079.98,3824.31
SO44798,2017-12-30,212,279,285,5,2,20.19,40.38,24.06
SO44798,2017-12-30,350,279,285,5,2,2024.99,4049.98,3796.19
SO44799,2017-12-30,304,602,285,5,2,714.70,1429.40,1234.06
SO44799,2017-12-30,300,602,285,5,2,809.76,1619.52,1398.19
SO44799,2017-12-30,351,602,285,5,2,2024.99,4049.98,3796.19
SO44801,2017-12-31,272,170,285,5,2,183.94,367.88,362.97
SO44801,2017-12-31,313,170,285,5,2,2146.96,4293.92,4342.59
SO44801,2017-12-31,275,170,285,5,2,356.90,713.80,704.28
SO44801,2017-12-31,253,170,285,5,2,178.58,357.16,352.40
SO44801,2017-12-31,262,170,285,5,2,183.94,367.88,362.97
SO44802,2017-12-31,223,26,285,5,2,5.19,10.38,11.41
SO44802,2017-12-31,319,26,285,5,2,874.79,1749.58,1769.42
SO45062,2018-01-20,223,423,285,5,2,5.19,10.38,11.41
SO45062,2018-01-20,229,423,285,5,2,28.84,57.68,63.45
SO45062,2018-01-20,314,423,285,5,2,2146.96,4293.92,4342.59
SO45062,2018-01-20,262,423,285,5,2,183.94,367.88,362.97
SO45062,2018-01-20,235,423,285,5,2,28.84,57.68,63.45
SO45062,2018-01-20,215,423,285,5,2,20.19,40.38,24.06
SO45062,2018-01-20,319,423,285,5,2,874.79,1749.58,1769.42
SO45062,2018-01-20,315,423,285,5,2,874.79,1749.58,1769.42
SO45065,2018-01-26,319,549,285,5,2,874.79,1749.58,1769.42
SO45076,2018-01-31,345,315,285,5,2,2039.99,4079.98,3824.31
SO45076,2018-01-31,350,315,285,5,2,2024.99,4049.98,3796.19
SO45077,2018-01-31,349,27,285,5,2,2024.99,4049.98,3796.19
SO45077,2018-01-31,344,27,285,5,2,2039.99,4079.98,3824.31
SO45077,2018-01-31,218,27,285,5,2,5.70,11.40,6.79
SO45288,2018-02-08,212,584,285,5,2,20.19,40.38,24.06
SO45288,2018-02-08,264,584,285,5,2,183.94,367.88,362.97
SO45288,2018-02-08,319,584,285,5,2,874.79,1749.58,1769.42
SO45288,2018-02-08,253,584,285,5,2,178.58,357.16,352.40
SO45288,2018-02-08,310,584,285,5,2,2146.96,4293.92,4342.59
SO45288,2018-02-08,270,584,285,5,2,183.94,367.88,362.97
SO45288,2018-02-08,229,584,285,5,2,28.84,57.68,63.45
SO45289,2018-02-09,351,99,285,5,2,2024.99,4049.98,3796.19
SO45289,2018-02-09,300,99,285,5,2,809.76,1619.52,1398.19
SO45289,2018-02-09,218,99,285,5,2,5.70,11.40,6.79
SO45289,2018-02-09,293,99,285,5,2,722.59,1445.18,1247.68
SO45300,2018-02-14,215,278,285,5,2,20.19,40.38,24.06
SO45300,2018-02-14,220,278,285,5,2,20.19,40.38,24.06
SO45300,2018-02-14,292,278,285,5,2,818.70,1637.40,1413.62
SO45300,2018-02-14,349,278,285,5,2,2024.99,4049.98,3796.19
SO45300,2018-02-14,296,278,285,5,2,714.70,1429.40,1234.06
SO45300,2018-02-14,344,278,285,5,2,2039.99,4079.98,3824.31
SO45300,2018-02-14,347,278,285,5,2,2039.99,4079.98,3824.31
SO45327,2018-02-21,349,422,285,5,2,2024.99,4049.98,3796.19
SO45327,2018-02-21,348,422,285,5,2,2024.99,4049.98,3796.19
SO45327,2018-02-21,218,422,285,5,2,5.70,11.40,6.79
SO45330,2018-02-22,232,63,285,5,2,28.84,57.68,63.45
SO45330,2018-02-22,218,63,285,5,2,5.70,11.40,6.79
SO45331,2018-02-22,311,612,285,5,2,2146.96,4293.92,4342.59
SO45337,2018-02-24,285,45,285,5,2,178.58,357.16,352.40
SO45540,2018-03-11,349,567,285,5,2,2024.99,4049.98,3796.19
SO45543,2018-03-12,272,675,285,5,2,183.94,367.88,362.97
SO45543,2018-03-12,264,675,285,5,2,183.94,367.88,362.97
SO45563,2018-03-21,293,369,285,5,2,722.59,1445.18,1247.68
SO45574,2018-03-27,350,602,285,5,2,2024.99,4049.98,3796.19
SO45574,2018-03-27,218,602,285,5,2,5.70,11.40,6.79
SO45574,2018-03-27,345,602,285,5,2,2039.99,4079.98,3824.31
SO45574,2018-03-27,293,602,285,5,2,722.59,1445.18,1247.68
SO45576,2018-03-29,220,279,285,5,2,20.19,40.38,24.06
SO45576,2018-03-29,349,279,285,5,2,2024.99,4049.98,3796.19
SO45576,2018-03-29,344,279,285,5,2,2039.99,4079.98,3824.31
SO45577,2018-03-29,311,170,285,5,2,2146.96,4293.92,4342.59
SO45579,2018-03-31,347,585,285,5,2,2039.99,4079.98,3824.31
SO45801,2018-04-17,350,27,285,5,2,2024.99,4049.98,3796.19
SO45801,2018-04-17,300,27,285,5,2,809.76,1619.52,1398.19
SO45801,2018-04-17,346,27,285,5,2,2039.99,4079.98,3824.31
SO45801,2018-04-17,351,27,285,5,2,2024.99,4049.98,3796.19
SO45802,2018-04-17,212,423,285,5,2,20.19,40.38,24.06
SO45802,2018-04-17,272,423,285,5,2,183.94,367.88,362.97
SO45802,2018-04-17,316,423,285,5,2,874.79,1749.58,1769.42
SO45805,2018-04-22,285,549,285,5,2,178.58,357.16,352.40
SO45805,2018-04-22,270,549,285,5,2,183.94,367.88,362.97
SO45805,2018-04-22,262,549,285,5,2,183.94,367.88,362.97
SO45805,2018-04-22,314,549,285,5,2,2146.96,4293.92,4342.59
SO45805,2018-04-22,310,549,285,5,2,2146.96,4293.92,4342.59
SO45815,2018-04-30,346,315,285,5,2,2039.99,4079.98,3824.31
SO45815,2018-04-30,349,315,285,5,2,2024.99,4049.98,3796.19
SO45815,2018-04-30,296,315,285,5,2,714.70,1429.40,1234.06
SO45815,2018-04-30,350,315,285,5,2,2024.99,4049.98,3796.19
SO45815,2018-04-30,235,315,285,5,2,28.84,57.68,63.45
SO46045,2018-05-10,264,584,285,5,2,183.94,367.88,362.97
SO46045,2018-05-10,253,584,285,5,2,178.58,357.16,352.40
SO46045,2018-05-10,315,584,285,5,2,874.79,1749.58,1769.42
SO46045,2018-05-10,220,584,285,5,2,20.19,40.38,24.06
SO46045,2018-05-10,232,584,285,5,2,28.84,57.68,63.45
SO46045,2018-05-10,310,584,285,5,2,2146.96,4293.92,4342.59
SO46047,2018-05-12,350,99,285,5,2,2024.99,4049.98,3796.19
SO46047,2018-05-12,288,99,285,5,2,722.59,1445.18,1247.68
SO46056,2018-05-15,350,278,285,5,2,2024.99,4049.98,3796.19
SO46056,2018-05-15,351,278,285,5,2,2024.99,4049.98,3796.19
SO46056,2018-05-15,296,278,285,5,2,714.70,1429.40,1234.06
SO46056,2018-05-15,232,278,285,5,2,28.84,57.68,63.45
SO46088,2018-05-25,347,422,285,5,2,2039.99,4079.98,3824.31
SO46088,2018-05-25,232,422,285,5,2,28.84,57.68,63.45
SO46088,2018-05-25,345,422,285,5,2,2039.99,4079.98,3824.31
SO46088,2018-05-25,344,422,285,5,2,2039.99,4079.98,3824.31
SO46091,2018-05-26,272,612,285,5,2,183.94,367.88,362.97
SO46091,2018-05-26,318,612,285,5,2,874.79,1749.58,1769.42
SO46099,2018-05-29,223,45,285,5,2,5.19,10.38,11.41
SO46099,2018-05-29,262,45,285,5,2,183.94,367.88,362.97
SO46099,2018-05-29,315,45,285,5,2,874.79,1749.58,1769.42
SO46099,2018-05-29,264,45,285,5,2,183.94,367.88,362.97
SO46099,2018-05-29,212,45,285,5,2,20.19,40.38,24.06
SO46345,2018-06-10,346,567,285,5,2,850.00,1700.00,3824.31
SO46345,2018-06-10,351,567,285,5,2,843.75,1687.50,3796.19
SO46345,2018-06-10,292,567,285,5,2,818.70,1637.40,1413.62
SO46345,2018-06-10,350,567,285,5,2,843.75,1687.50,3796.19
SO46350,2018-06-12,315,386,285,5,2,874.79,1749.58,1769.42
SO46361,2018-06-17,319,525,285,5,2,874.79,1749.58,1769.42
SO46365,2018-06-19,348,368,285,5,2,843.75,1687.50,3796.19
SO46365,2018-06-19,351,368,285,5,2,843.75,1687.50,3796.19
SO46373,2018-06-22,299,369,285,5,2,809.76,1619.52,1398.19
SO46383,2018-06-25,344,602,285,5,2,850.00,1700.00,3824.31
SO46383,2018-06-25,300,602,285,5,2,809.76,1619.52,1398.19
SO46383,2018-06-25,304,602,285,5,2,714.70,1429.40,1234.06
SO46383,2018-06-25,293,602,285,5,2,722.59,1445.18,1247.68
SO46383,2018-06-25,347,602,285,5,2,850.00,1700.00,3824.31
SO46383,2018-06-25,351,602,285,5,2,843.75,1687.50,3796.19
SO46384,2018-06-26,307,279,285,5,2,722.59,1445.18,1247.68
SO46384,2018-06-26,346,279,285,5,2,850.00,1700.00,3824.31
SO46384,2018-06-26,348,279,285,5,2,843.75,1687.50,3796.19
SO46384,2018-06-26,235,279,285,5,2,28.84,57.68,63.45
SO46384,2018-06-26,349,279,285,5,2,843.75,1687.50,3796.19
SO46387,2018-06-29,312,170,285,5,2,2146.96,4293.92,4342.59
SO46387,2018-06-29,270,170,285,5,2,183.94,367.88,362.97
SO46387,2018-06-29,318,170,285,5,2,874.79,1749.58,1769.42
SO46387,2018-06-29,313,170,285,5,2,2146.96,4293.92,4342.59
SO46387,2018-06-29,310,170,285,5,2,2146.96,4293.92,4342.59
SO46387,2018-06-29,253,170,285,5,2,178.58,357.16,352.40
SO46387,2018-06-29,262,170,285,5,2,183.94,367.88,362.97
SO46387,2018-06-29,275,170,285,5,2,356.90,713.80,704.28
SO46388,2018-06-29,223,26,285,5,2,5.19,10.38,11.41
SO46389,2018-06-29,346,585,285,5,2,850.00,1700.00,3824.31
SO46654,2018-07-20,422,404,285,5,2,67.54,135.08,99.96
SO46654,2018-07-20,216,404,285,5,2,16.82,33.64,27.76
SO46654,2018-07-20,456,404,285,5,2,44.99,89.98,61.87
SO46654,2018-07-20,221,404,285,5,2,16.82,33.64,27.76
SO46654,2018-07-20,415,404,285,5,2,198.04,396.08,293.09
SO46665,2018-07-25,286,387,285,5,2,183.94,367.88,340.29
SO46673,2018-07-28,411,315,285,5,2,125.42,250.84,185.61
SO46673,2018-07-28,297,315,285,5,2,736.15,1472.30,1307.39
SO46673,2018-07-28,397,315,285,5,2,24.29,48.58,35.96
SO46673,2018-07-28,459,315,285,5,2,53.99,107.98,74.24
SO46673,2018-07-28,448,315,285,5,2,11.99,23.98,16.49
SO46673,2018-07-28,410,315,285,5,2,36.45,72.90,53.94
SO46673,2018-07-28,352,315,285,5,2,1242.85,2485.70,2235.71
SO46673,2018-07-28,421,315,285,5,2,196.33,392.66,290.57
SO46673,2018-07-28,419,315,285,5,2,52.65,105.30,77.92
SO46943,2018-08-03,414,531,285,5,2,149.03,298.06,220.57
SO46962,2018-08-08,352,99,285,5,2,1242.85,2485.70,2235.71
SO46971,2018-08-10,354,207,285,5,2,1242.85,2485.70,2235.71
SO46971,2018-08-10,356,207,285,5,2,1242.85,2485.70,2235.71
SO46971,2018-08-10,399,207,285,5,2,33.77,67.54,49.99
SO46991,2018-08-16,233,513,285,5,2,28.84,57.68,58.16
SO46991,2018-08-16,421,513,285,5,2,196.33,392.66,290.57
SO46991,2018-08-16,216,513,285,5,2,20.19,40.38,27.76
SO46991,2018-08-16,356,513,285,5,2,1242.85,2485.70,2235.71
SO46991,2018-08-16,410,513,285,5,2,36.45,72.90,53.94
SO46991,2018-08-16,456,513,285,5,2,44.99,89.98,61.87
SO46991,2018-08-16,428,513,285,5,2,209.26,418.52,371.64
SO46996,2018-08-16,435,512,285,5,2,324.45,648.90,600.24
SO46996,2018-08-16,381,512,285,5,2,600.26,1200.52,1211.30
SO46996,2018-08-16,373,512,285,5,2,1308.94,2617.88,2641.37
SO46996,2018-08-16,403,512,285,5,2,24.29,48.58,35.96
SO46996,2018-08-16,439,512,285,5,2,780.82,1561.64,1444.51
SO46996,2018-08-16,242,512,285,5,2,780.82,1561.64,1444.51
SO46996,2018-08-16,407,512,285,5,2,65.60,131.20,97.09
SO46996,2018-08-16,422,512,285,5,2,67.54,135.08,99.96
SO46996,2018-08-16,414,512,285,5,2,149.03,298.06,220.57
SO46996,2018-08-16,254,512,285,5,2,183.94,367.88,340.29
SO46996,2018-08-16,263,512,285,5,2,202.33,404.66,374.31
SO46996,2018-08-16,389,512,285,5,2,600.26,1200.52,1211.30
SO47026,2018-08-23,419,476,285,5,2,52.65,105.30,77.92
SO47026,2018-08-23,409,476,285,5,2,209.26,418.52,371.64
SO47026,2018-08-23,364,476,285,5,2,647.99,1295.98,1196.87
SO47026,2018-08-23,468,476,285,5,2,22.79,45.58,31.34
SO47026,2018-08-23,308,476,285,5,2,744.27,1488.54,1321.83
SO47026,2018-08-23,358,476,285,5,2,1229.46,2458.92,2211.62
SO47026,2018-08-23,428,476,285,5,2,209.26,418.52,371.64
SO47026,2018-08-23,411,476,285,5,2,125.42,250.84,185.61
SO47040,2018-08-25,419,422,285,5,2,52.65,105.30,77.92
SO47040,2018-08-25,233,422,285,5,2,28.84,57.68,58.16
SO47040,2018-08-25,460,422,285,5,2,53.99,107.98,74.24
SO47046,2018-08-26,239,612,285,5,2,780.82,1561.64,1444.51
SO47046,2018-08-26,423,612,285,5,2,165.23,330.46,244.54
SO47053,2018-08-27,385,45,285,5,2,600.26,1200.52,1211.30
SO47053,2018-08-27,441,45,285,5,2,780.82,1561.64,1444.51
SO47053,2018-08-27,370,45,285,5,2,1466.01,2932.02,3037.57
SO47053,2018-08-27,423,45,285,5,2,165.23,330.46,244.54
SO47053,2018-08-27,429,45,285,5,2,324.45,648.90,600.24
SO47067,2018-08-30,415,135,285,5,2,198.04,396.08,293.09
SO47067,2018-08-30,263,135,285,5,2,202.33,404.66,374.31
SO47067,2018-08-30,422,135,285,5,2,67.54,135.08,99.96
SO47067,2018-08-30,271,135,285,5,2,202.33,404.66,374.31
SO47406,2018-09-15,439,651,285,5,2,780.82,1561.64,1444.51
SO47424,2018-09-19,421,368,285,5,2,196.33,392.66,290.57
SO47424,2018-09-19,399,368,285,5,2,33.77,67.54,49.99
SO47424,2018-09-19,360,368,285,5,2,1229.46,2458.92,2211.62
SO47424,2018-09-19,428,368,285,5,2,209.26,418.52,371.64
SO47449,2018-09-27,469,652,285,5,2,22.79,45.58,31.34
SO47449,2018-09-27,421,652,285,5,2,196.33,392.66,290.57
SO47449,2018-09-27,356,652,285,5,2,1242.85,2485.70,2235.71
SO47454,2018-09-29,427,585,285,5,2,209.26,418.52,371.64
SO47454,2018-09-29,412,585,285,5,2,180.13,360.26,266.59
SO47454,2018-09-29,458,585,285,5,2,44.99,89.98,61.87
SO47454,2018-09-29,308,585,285,5,2,744.27,1488.54,1321.83
SO47454,2018-09-29,297,585,285,5,2,736.15,1472.30,1307.39
SO47454,2018-09-29,420,585,285,5,2,141.62,283.24,209.59
SO47454,2018-09-29,362,585,285,5,2,1229.46,2458.92,2211.62
SO47454,2018-09-29,447,585,285,5,2,15.00,30.00,20.63
SO47454,2018-09-29,401,585,285,5,2,65.60,131.20,97.09
SO47454,2018-09-29,410,585,285,5,2,36.45,72.90,53.94
SO47455,2018-09-29,286,170,285,5,2,183.94,367.88,340.29
SO47455,2018-09-29,415,170,285,5,2,198.04,396.08,293.09
SO47455,2018-09-29,423,170,285,5,2,165.23,330.46,244.54
SO47457,2018-09-29,354,98,285,5,2,1242.85,2485.70,2235.71
SO47457,2018-09-29,469,98,285,5,2,22.79,45.58,31.34
SO47457,2018-09-29,420,98,285,5,2,141.62,283.24,209.59
SO47691,2018-10-12,221,628,285,5,2,20.19,40.38,27.76
SO47726,2018-10-29,367,315,285,5,2,647.99,1295.98,1196.87
SO47726,2018-10-29,364,315,285,5,2,647.99,1295.98,1196.87
SO47726,2018-10-29,401,315,285,5,2,65.60,131.20,97.09
SO47726,2018-10-29,448,315,285,5,2,11.99,23.98,16.49
SO47726,2018-10-29,458,315,285,5,2,44.99,89.98,61.87
SO47726,2018-10-29,224,315,285,5,2,5.19,10.38,10.46
SO47726,2018-10-29,356,315,285,5,2,1242.85,2485.70,2235.71
SO47726,2018-10-29,456,315,285,5,2,44.99,89.98,61.87
SO47726,2018-10-29,352,315,285,5,2,1242.85,2485.70,2235.71
SO47726,2018-10-29,409,315,285,5,2,209.26,418.52,371.64
SO47993,2018-11-07,360,207,285,5,2,1229.46,2458.92,2211.62
SO47993,2018-11-07,456,207,285,5,2,44.99,89.98,61.87
SO47993,2018-11-07,469,207,285,5,2,22.79,45.58,31.34
SO48015,2018-11-13,456,513,285,5,2,44.99,89.98,61.87
SO48015,2018-11-13,469,513,285,5,2,22.79,45.58,31.34
SO48018,2018-11-14,368,512,285,5,2,1466.01,2932.02,3037.57
SO48018,2018-11-14,373,512,285,5,2,1308.94,2617.88,2641.37
SO48018,2018-11-14,435,512,285,5,2,324.45,648.90,600.24
SO48018,2018-11-14,387,512,285,5,2,600.26,1200.52,1211.30
SO48018,2018-11-14,271,512,285,5,2,202.33,404.66,374.31
SO48018,2018-11-14,389,512,285,5,2,600.26,1200.52,1211.30
SO48018,2018-11-14,417,512,285,5,2,324.45,648.90,600.24
SO48018,2018-11-14,385,512,285,5,2,600.26,1200.52,1211.30
SO48018,2018-11-14,369,512,285,5,2,1466.01,2932.02,3037.57
SO48018,2018-11-14,433,512,285,5,2,324.45,648.90,600.24
SO48018,2018-11-14,263,512,285,5,2,202.33,404.66,374.31
SO48051,2018-11-20,411,476,285,5,2,125.42,250.84,185.61
SO48051,2018-11-20,399,476,285,5,2,33.77,67.54,49.99
SO48051,2018-11-20,421,476,285,5,2,196.33,392.66,290.57
SO48051,2018-11-20,428,476,285,5,2,209.26,418.52,371.64
SO48051,2018-11-20,410,476,285,5,2,36.45,72.90,53.94
SO48062,2018-11-22,468,422,285,5,2,22.79,45.58,31.34
SO48062,2018-11-22,356,422,285,5,2,1242.85,2485.70,2235.71
SO48062,2018-11-22,458,422,285,5,2,44.99,89.98,61.87
SO48068,2018-11-25,407,612,285,5,2,65.60,131.20,97.09
SO48068,2018-11-25,417,612,285,5,2,324.45,648.90,600.24
SO48075,2018-11-26,375,45,285,5,2,1308.94,2617.88,2641.37
SO48075,2018-11-26,370,45,285,5,2,1466.01,2932.02,3037.57
SO48075,2018-11-26,369,45,285,5,2,1466.01,2932.02,3037.57
SO48075,2018-11-26,383,45,285,5,2,600.26,1200.52,1211.30
SO48075,2018-11-26,415,45,285,5,2,198.04,396.08,293.09
SO48090,2018-11-30,224,135,285,5,2,5.19,10.38,10.46
SO48090,2018-11-30,433,135,285,5,2,324.45,648.90,600.24
SO48092,2018-11-30,419,9,285,5,2,52.65,105.30,77.92
SO48092,2018-11-30,394,9,285,5,2,20.52,41.04,30.37
SO48343,2018-12-18,273,651,285,5,2,202.33,404.66,374.31
SO48357,2018-12-21,447,225,285,5,2,15.00,30.00,20.63
SO48365,2018-12-24,468,368,285,5,2,22.79,45.58,31.34
SO48365,2018-12-24,360,368,285,5,2,1229.46,2458.92,2211.62
SO48365,2018-12-24,356,368,285,5,2,1242.85,2485.70,2235.71
SO48391,2018-12-28,469,652,285,5,2,22.79,45.58,31.34
SO48391,2018-12-28,360,652,285,5,2,1229.46,2458.92,2211.62
SO48393,2018-12-29,385,170,285,5,2,600.26,1200.52,1211.30
SO48393,2018-12-29,373,170,285,5,2,1308.94,2617.88,2641.37
SO48393,2018-12-29,415,170,285,5,2,198.04,396.08,293.09
SO48395,2018-12-30,453,585,285,5,2,35.99,71.98,49.49
SO48395,2018-12-30,366,585,285,5,2,647.99,1295.98,1196.87
SO48395,2018-12-30,468,585,285,5,2,22.79,45.58,31.34
SO48395,2018-12-30,362,585,285,5,2,1229.46,2458.92,2211.62
SO48395,2018-12-30,399,585,285,5,2,33.77,67.54,49.99
SO48395,2018-12-30,308,585,285,5,2,744.27,1488.54,1321.83
SO48395,2018-12-30,409,585,285,5,2,209.26,418.52,371.64
SO48395,2018-12-30,354,585,285,5,2,1242.85,2485.70,2235.71
SO48398,2018-12-30,358,98,285,5,2,1229.46,2458.92,2211.62
SO48760,2019-01-17,365,315,285,5,2,647.99,1295.98,1196.87
SO48760,2019-01-17,362,315,285,5,2,1229.46,2458.92,2211.62
SO48760,2019-01-17,456,315,285,5,2,44.99,89.98,61.87
SO48760,2019-01-17,358,315,285,5,2,1229.46,2458.92,2211.62
SO49064,2019-02-06,354,296,285,5,2,1242.85,2485.70,2235.71
SO49064,2019-02-06,365,296,285,5,2,647.99,1295.98,1196.87
SO49090,2019-02-11,383,512,285,5,2,600.26,1200.52,1211.30
SO49090,2019-02-11,370,512,285,5,2,1466.01,2932.02,3037.57
SO49090,2019-02-11,373,512,285,5,2,1308.94,2617.88,2641.37
SO49121,2019-02-18,470,513,285,5,2,22.79,45.58,31.34
SO49124,2019-02-18,367,476,285,5,2,647.99,1295.98,1196.87
SO49124,2019-02-18,352,476,285,5,2,1242.85,2485.70,2235.71
SO49124,2019-02-18,420,476,285,5,2,141.62,283.24,209.59
SO49124,2019-02-18,409,476,285,5,2,209.26,418.52,371.64
SO49124,2019-02-18,399,476,285,5,2,33.77,67.54,49.99
SO49145,2019-02-24,360,422,285,5,2,1229.46,2458.92,2211.62
SO49145,2019-02-24,358,422,285,5,2,1229.46,2458.92,2211.62
SO49154,2019-02-27,460,612,285,5,2,53.99,107.98,74.24
SO49159,2019-02-27,454,45,285,5,2,35.99,71.98,49.49
SO49159,2019-02-27,383,45,285,5,2,600.26,1200.52,1211.30
SO49170,2019-02-28,461,9,285,5,2,53.99,107.98,74.24
SO49170,2019-02-28,445,9,285,5,2,35.99,71.98,49.49
SO49170,2019-02-28,364,9,285,5,2,647.99,1295.98,1196.87
SO49170,2019-02-28,409,9,285,5,2,209.26,418.52,371.64
SO49460,2019-03-06,415,675,285,5,2,198.04,396.08,293.09
SO49487,2019-03-12,470,652,285,5,2,22.79,45.58,31.34
SO49495,2019-03-15,367,585,285,5,2,647.99,1295.98,1196.87
SO49495,2019-03-15,364,585,285,5,2,647.99,1295.98,1196.87
SO49495,2019-03-15,360,585,285,5,2,1229.46,2458.92,2211.62
SO49495,2019-03-15,460,585,285,5,2,53.99,107.98,74.24
SO49495,2019-03-15,409,585,285,5,2,209.26,418.52,371.64
SO49509,2019-03-20,216,170,285,5,2,20.19,40.38,27.76
SO49509,2019-03-20,387,170,285,5,2,600.26,1200.52,1211.30
SO49509,2019-03-20,375,170,285,5,2,1308.94,2617.88,2641.37
SO49509,2019-03-20,433,170,285,5,2,324.45,648.90,600.24
SO49520,2019-03-24,358,98,285,5,2,1229.46,2458.92,2211.62
SO49520,2019-03-24,470,98,285,5,2,22.79,45.58,31.34
SO49524,2019-03-25,470,368,285,5,2,22.79,45.58,31.34
SO49524,2019-03-25,360,368,285,5,2,1229.46,2458.92,2211.62
SO49869,2019-04-19,453,315,285,5,2,35.99,71.98,49.49
SO49869,2019-04-19,464,315,285,5,2,14.13,28.26,19.43
SO49869,2019-04-19,352,315,285,5,2,1242.85,2485.70,2235.71
SO49869,2019-04-19,354,315,285,5,2,1242.85,2485.70,2235.71
SO49869,2019-04-19,428,315,285,5,2,209.26,418.52,371.64
SO49869,2019-04-19,233,315,285,5,2,28.84,57.68,58.16
SO49869,2019-04-19,447,315,285,5,2,15.00,30.00,20.63
SO49869,2019-04-19,216,315,285,5,2,20.19,40.38,27.76
SO49869,2019-04-19,236,315,285,5,2,28.84,57.68,58.16
SO49869,2019-04-19,459,315,285,5,2,53.99,107.98,74.24
SO49869,2019-04-19,366,315,285,5,2,647.99,1295.98,1196.87
SO49869,2019-04-19,221,315,285,5,2,20.19,40.38,27.76
SO49869,2019-04-19,419,315,285,5,2,52.65,105.30,77.92
SO49869,2019-04-19,410,315,285,5,2,36.45,72.90,53.94
SO49873,2019-04-22,216,27,285,5,2,20.19,40.38,27.76
SO49878,2019-04-24,433,404,285,5,2,324.45,648.90,600.24
SO49886,2019-04-27,368,387,285,5,2,1466.01,2932.02,3037.57
SO50212,2019-05-06,360,207,285,5,2,1229.46,2458.92,2211.62
SO50212,2019-05-06,358,207,285,5,2,1229.46,2458.92,2211.62
SO50230,2019-05-10,433,62,285,5,2,324.45,648.90,600.24
SO50230,2019-05-10,460,62,285,5,2,53.99,107.98,74.24
SO50231,2019-05-10,373,512,285,5,2,1308.94,2617.88,2641.37
SO50231,2019-05-10,459,512,285,5,2,53.99,107.98,74.24
SO50231,2019-05-10,379,512,285,5,2,1308.94,2617.88,2641.37
SO50231,2019-05-10,271,512,285,5,2,202.33,404.66,374.31
SO50231,2019-05-10,370,512,285,5,2,1466.01,2932.02,3037.57
SO50231,2019-05-10,415,512,285,5,2,198.04,396.08,293.09
SO50234,2019-05-11,391,9,285,5,2,88.93,177.86,131.62
SO50234,2019-05-11,454,9,285,5,2,35.99,71.98,49.49
SO50260,2019-05-18,422,531,285,5,2,67.54,135.08,99.96
SO50279,2019-05-21,224,513,285,5,2,5.19,10.38,10.46
SO50279,2019-05-21,469,513,285,5,2,22.79,45.58,31.34
SO50279,2019-05-21,233,513,285,5,2,28.84,57.68,58.16
SO50291,2019-05-24,265,152,285,5,2,202.33,404.66,374.31
SO50293,2019-05-25,358,476,285,5,2,1229.46,2458.92,2211.62
SO50293,2019-05-25,365,476,285,5,2,647.99,1295.98,1196.87
SO50293,2019-05-25,297,476,285,5,2,736.15,1472.30,1307.39
SO50293,2019-05-25,410,476,285,5,2,36.45,72.90,53.94
SO50293,2019-05-25,420,476,285,5,2,141.62,283.24,209.59
SO50293,2019-05-25,419,476,285,5,2,52.65,105.30,77.92
SO50293,2019-05-25,409,476,285,5,2,209.26,418.52,371.64
SO50293,2019-05-25,356,476,285,5,2,1242.85,2485.70,2235.71
SO50293,2019-05-25,399,476,285,5,2,33.77,67.54,49.99
SO50293,2019-05-25,354,476,285,5,2,1242.85,2485.70,2235.71
SO50302,2019-05-28,233,422,285,5,2,28.84,57.68,58.16
SO50302,2019-05-28,458,422,285,5,2,44.99,89.98,61.87
SO50302,2019-05-28,358,422,285,5,2,1229.46,2458.92,2211.62
